"","企業名","株価の変化率","負債","来期決算短信期日の株価","企業価値","決算短信期日の株価","EV/EBITDA（会社予想）","有利子負債/総資産比率","有形固定資産","キャッシュ時価総額比率","売上債権の増減額","純資産","総資産回転率","ネットD純利益比率","自己株式","PER×PBR","流動比率","純利益進捗率","従業員数","売上進捗率","PBR","自己資本","現金売上倍率","株主資本","減価償却費","棚卸資産","仕入債務","有利子負債/月商比率","流動負債","end_date+60日+３ヶ月の株価","PER（会社予想）","売上（会社予想）","DE比率","財務キャッシュフロー","ティッカー","純利益成長率（直近年度実績→会社予想）","投資キャッシュフロー","営業利益進捗率","営業キャッシュフロー","有利子負債/営業キャッシュフロー倍率","投資その他の資産","時価総額","有利子負債","自己株数","売上高成長率（直近年度実績→会社予想）","営業外費用","営業利益成長率（直近年度実績→会社予想）","有利子負債/時価総額比率","アクルーアル ","貸倒引当金","現金総資産比率","仕入債務回転期間","配当利回り（実績）","PCFR","売上高総利益率","ROA","税引前当期純利益","ROIC","当期純利益率","受取利息","EBITDA（実績）","売上債権回転期間","株式総数","親会社株主に帰属する当期純利益","BPS","棚卸資産回転期間","固定資産","インタレストカバレッジレシオ ","流動資産","売掛金","PSR（会社予想）","固定負債","経常利益","運転資本","税金等調整前当期純利益","ROE","EPS（実績）","資本金","営業外収益","総資産","売上債権","配当利回り（会社予想）","有形固定資産回転率","フリーキャッシュフロー","純有利子負債","営業利益率","販売費および一般管理費","自己資本比率","非支配持分控除前四半期純利益","営業利益","有形固定資産の取得による支出","実質法人税率","買掛金","発行済株式総数","減価償却費/粗利比率","法人税等","資本剰余金","財務レバレッジ","未払法人税等","支払利息/営業利益比率","EBITDA（会社予想）","販管費/売上率","CCC","営業利益（会社予想）","現預金","長期借入金","売上原価","研究開発費/売上比率","無形固定資産","1年以内返済の長期借入金","設備投資額","自己株式調整済負債比率","経常利益（会社予想）","当期純利益（会社予想）","営業キャッシュフロー/売上比率","利益剰余金","売上","支払利息","売上高総利益"
18,"GMO TECH株式会社",-20.453,402049000.0,1985.0,1584674685.0,1967.0,32.5108156042919,0.0,13671000.0,24.759,"null",832284000.0,2.111670027456124,-3.791,-100428000.0,48.4512237438738,276.1413088566925,129.17090909090908,"null",67.61896551724138,2.53053847604904,832284000.0,2.4006961048208635,827426000.0,"null",0.0,252842000.0,0.0,397767000.0,1579.0,19.1466062272727,2900000000.0,0.0,"null",6026.0,-22.58318788356512,"null",123.38666666666668,"null",0.0,121966000.0,2106126685.0,0.0,39599.0,47.88750350595375,5339000.0,-18.95396585260428,0.0,15718000.0,-3578000.0,42.246,49.39975077267963,0.0,16.3591549443465,28.72908539228435,11.143265229075135,171692000.0,"null",7.245875723501364,83000.0,37016000.0,40.42174498868983,1061021.0,142088000.0,784.418,0.0,135934000.0,"null",1098399000.0,288656000.0,0.726250581034483,4281000.0,45322000.0,35814000.0,171692000.0,16.526209803384422,129.635,277663000.0,13645000.0,1234333000.0,288656000.0,2.61158690176322,190.6593519128081,0.0,-521452000.0,1.8876564930263395,526347000.0,67.428,142088000.0,37016000.0,"null",17.243,252842000.0,1100620.0,0.0,29604000.0,267663000.0,1.483,33916000.0,0.0,30000000.0,26.841428899258013,-8.978,30000000.0,521452000.0,"null",1397586000.0,0.0,297000.0,"null",0.0,43.105,30000000.0,110000000.0,0.0,382529000.0,1960950000.0,"null",563363000.0
19,"GMO TECH株式会社",2.996,381521000.0,1502.0,1032695542.0,1891.0,18.9034512538898,0.0,12717000.0,35.199,41014000.0,831688000.0,2.14843596739229,-4.078,-100428000.0,152.685358687942,284.7015968600462,687.725,111.0,84.0807741935484,1.91616753157434,831688000.0,2.582576508610768,822883000.0,4630000.0,0.0,224318000.0,0.0,371980000.0,1547.0,79.6826771,3100000000.0,0.0,-483000.0,6026.0,-85.45930422770729,37705000.0,44.97,10850000.0,0.0,140056000.0,1593653542.0,0.0,39599.0,18.93325312372433,3633000.0,122.37046920169004,0.0,440000.0,"null",46.238,43.82679022403695,4.533,64.7037572878603,28.32640962760848,11.337278789327486,169123000.0,"null",5.276991709968602,134000.0,27115000.0,36.97774106619441,1061021.0,137545000.0,783.856,0.0,154177000.0,"null",1059033000.0,264062000.0,0.514081787741935,9541000.0,42868000.0,39744000.0,169123000.0,16.538052731312707,129.635,277663000.0,24016000.0,1213210000.0,264062000.0,0.605193075898802,204.96217661398128,"null",-560958000.0,0.8626497408022393,715844000.0,68.553,137545000.0,22485000.0,-4941000.0,18.672,224318000.0,1100620.0,0.6270917165653793,31578000.0,267663000.0,1.459,34170000.0,0.0,54630000.0,27.46375988680624,-6.849,50000000.0,560958000.0,"null",1868174000.0,0.0,1403000.0,"null",6391000.0,40.931,50000000.0,20000000.0,0.4162663859330352,377986000.0,2606504000.0,"null",738329000.0
20,"GMO TECH株式会社",100.0,493080000.0,1510.0,1080157710.0,1100.0,19.7722443712246,0.0,14059000.0,32.58,"null",780906000.0,2.1167987717290457,-37.128,-100428000.0,164.351282927889,239.0527262097104,0.0,"null",86.99264516129033,2.0516447690247,780906000.0,2.322705812727216,776130000.0,"null",0.0,312116000.0,0.0,477201000.0,3020.0,80.1070855,3100000000.0,0.0,"null",6026.0,"null","null",61.004,"null",0.0,117942000.0,1602141710.0,0.0,39599.0,14.952246611875244,1034000.0,63.9236771359255,0.0,0.0,-5098000.0,40.973,61.807730473482415,4.509,65.0483844904588,8.379981696635829,1.1035443089641488,31052000.0,1.5134984236258908,"null",41000.0,30502000.0,51.63988835541158,1061021.0,"null",735.995,0.0,133224000.0,"null",1140762000.0,381537000.0,0.516819906451613,15878000.0,31052000.0,69421000.0,31052000.0,1.8003447277905409,13.25,277663000.0,1584000.0,1273986000.0,381537000.0,0.601986754966887,191.8181947506935,0.0,-521984000.0,1.1310559439211028,195486000.0,61.296,"null",30502000.0,"null",17.905,312116000.0,1100620.0,0.0,5560000.0,267663000.0,1.631,6627000.0,0.0,50000000.0,7.248888671344853,-10.168,50000000.0,521984000.0,"null",550596000.0,0.0,1221000.0,"null",0.0,55.947,50000000.0,20000000.0,0.0,331233000.0,2696772000.0,"null",225989000.0
21,"GMO TECH株式会社",-13.146,392419000.0,3020.0,2654276980.0,4050.0,48.5864356580633,0.0,13275000.0,17.163,17318000.0,763631000.0,2.3327448356517144,-39.117,-100488000.0,672.249192012917,272.9868304686686,14.68,"null",86.99264516129033,4.19602789829119,763631000.0,2.4471034258736,753515000.0,6511000.0,0.0,227278000.0,0.0,374273000.0,2623.0,160.210849,3100000000.0,0.0,-72081000.0,6026.0,581.1989100817439,27546000.0,0.382,33516000.0,0.0,119216000.0,3204216980.0,0.0,39621.0,14.952246611875244,1586000.0,26078.010471204187,0.0,-30879000.0,-4614000.0,47.571,45.007424696433816,2.255,130.094071457572,14.459398124869288,1.2161228181109656,4855000.0,1.5477370614865034,0.1088709019524082,82000.0,6702000.0,33.396060178613546,1060999.0,2936000.0,719.728,0.0,134334000.0,"null",1021716000.0,246744000.0,1.03361838064516,18146000.0,4555000.0,19466000.0,4855000.0,1.8410724551517683,13.251,277663000.0,5950000.0,1156051000.0,246744000.0,0.300993377483444,203.14666666666668,32641000.0,-549940000.0,0.0070825416460865,389746000.0,66.055,2936000.0,191000.0,"null",39.526,227278000.0,1100620.0,1.669756909449475,1919000.0,267663000.0,1.514,5121000.0,0.0,56511000.0,14.452315583223202,-11.611,50000000.0,549940000.0,"null",966322000.0,0.0,1842000.0,"null",875000.0,45.413,50000000.0,20000000.0,1.2428191927237453,308677000.0,2696772000.0,"null",389937000.0
22,"GMO TECH株式会社",-17.499,346587000.0,2623.0,2338808377.0,2613.0,42.8117952956251,0.0,12490000.0,15.961,"null",764457000.0,2.427241405380885,-31.595,-100488000.0,506.574673158997,291.30672731363524,31.185714285714287,"null",72.95919881305637,3.64049302576862,764457000.0,1.9765497416911773,754945000.0,"null",0.0,195526000.0,0.0,328898000.0,2164.0,139.15001885,2696000000.0,0.0,"null",6026.0,220.659642693541,"null",13.01875,"null",0.0,116998000.0,2783000377.0,0.0,39621.0,37.062908621338295,1771000.0,668.1228996639462,0.0,4067000.0,-4331000.0,39.98,38.7196372776728,2.596,112.992301136825,30.41373069375388,1.265386429340332,6353000.0,1.5460647230648683,0.2219646361427162,106000.0,2083000.0,36.589978685628594,1060999.0,4366000.0,720.507,0.0,152941000.0,"null",958102000.0,270342000.0,0.897742057096774,17688000.0,6053000.0,74816000.0,6353000.0,1.8390831662212523,13.251,277663000.0,5741000.0,1111044000.0,270342000.0,0.346549752192146,215.91449159327465,0.0,-444192000.0,0.1058983822916349,596148000.0,68.805,4366000.0,2083000.0,"null",31.261,195526000.0,1100620.0,0.0,1986000.0,267663000.0,1.453,"null",0.0,16000000.0,30.307781472104445,-2.13,16000000.0,444192000.0,"null",1368748000.0,0.0,23452000.0,"null",0.0,40.07,18000000.0,14000000.0,0.0,310107000.0,1966980000.0,"null",598232000.0
23,"GMO TECH株式会社",8.161,458980000.0,2132.0,1854418868.0,2072.0,"null",0.0,10090000.0,18.02,-70122000.0,771791000.0,2.19112231997478,-28.994,-100488000.0,"null",218.40813991317123,-1.4059,129.0,96.31328571428573,2.93090988104293,771791000.0,1.8138619060120769,764638000.0,10886000.0,0.0,247979000.0,0.0,445705000.0,2306.0,"null",2800000000.0,0.0,-72102000.0,6026.0,-7212.881428266592,-69687000.0,-1.6671,-11537000.0,0.0,110769000.0,2262049868.0,0.0,39621.0,3.827835649435696,4966000.0,-6098.440405494572,0.0,25297000.0,-3426000.0,33.12,49.10680386485696,0.0,-2.28694555733717,31.65258316238822,1.1422911798448454,18911000.0,1.5313731308087293,0.5213269790697915,139000.0,27557000.0,45.230937209374765,1060999.0,14059000.0,727.419,0.0,257315000.0,"null",973456000.0,334185000.0,0.807874952857143,13275000.0,18612000.0,86206000.0,18911000.0,1.821607144939498,13.251,277663000.0,6907000.0,1230772000.0,334185000.0,0.0,267.2717542120912,"null",-407631000.0,0.6181835171827652,836927000.0,62.708,14059000.0,16671000.0,"null",25.657,247979000.0,1100620.0,1.275307580383272,4852000.0,267663000.0,1.595,"null",0.0,"null",31.03439964520545,-3.876,-1000000000.0,407631000.0,"null",1843173000.0,0.0,136455000.0,"null",136678000.0,52.618,-1000000000.0,-1000000000.0,-0.4278077642455498,319800000.0,2696772000.0,"null",853598000.0
24,"株式会社トランザス",-39.481,111038000.0,1155.0,2628614295.0,1655.0,60.1568632140242,0.0,17044000.0,27.92,209189000.0,1266625000.0,0.5040855419649073,6.126,-246000.0,"null",1166.3070300257568,"null","null",25.05249003984064,2.87913494128096,1266625000.0,17.593583503729516,1265681000.0,18648000.0,150190000.0,75071000.0,0.0,111038000.0,699.0,"null",1004000000.0,0.0,5368000.0,6696.0,-100.0,-16899000.0,-2033.8,-72945000.0,0.0,24845000.0,3646784295.0,0.0,111.0,299.1619189987556,162000.0,-104.916904317042,0.0,-27748000.0,-2000.0,73.906,53.967492564945935,0.0,94.241893089725,23.83441936650936,"null",-101625000.0,"null","null","null","null",66.58414451516286,3157389.0,-101974000.0,401.162,107.9694916589526,82619000.0,"null",1295044000.0,126685000.0,3.63225527390438,"null",-100344000.0,201804000.0,-101625000.0,"null",-52.637,437032000.0,1508000.0,1377663000.0,126685000.0,0.0,40.74513025111476,-91152000.0,-1018170000.0,"null",161640000.0,91.94,-101974000.0,-101690000.0,-4051000.0,-0.343,75071000.0,3157500.0,31.105921601334448,349000.0,377882000.0,1.088,2107000.0,0.0,23648000.0,64.26347867226978,120.586,5000000.0,1018170000.0,"null",191576000.0,0.0,40729000.0,"null",18207000.0,8.765,2000000.0,0.0,-29.000862730442456,451012000.0,251527000.0,"null",59950000.0
25,"株式会社トランザス",95.851,37864000.0,699.0,1306178911.0,1048.0,29.8924137449652,0.0,15480000.0,40.854,"null",1199044000.0,0.561447931901215,5.429,-246000.0,"null",3043.751320515529,"null","null",34.69033864541833,1.84181140225046,1199044000.0,15.59025429830372,1197496000.0,"null",202608000.0,12854000.0,0.0,37864000.0,1369.0,"null",1004000000.0,0.0,"null",6696.0,-100.0,"null",-3201.36,"null",0.0,19827000.0,2208412911.0,0.0,111.0,188.2646981977714,209000.0,-103.12367243921334,0.0,-169289000.0,0.0,72.943,9.24056092805231,0.0,57.0708318947695,24.593515192755483,"null",-158738000.0,"null","null","null","null",25.04112547878928,3159389.0,-170570000.0,379.518,145.6520591653044,84422000.0,"null",1152486000.0,47644000.0,2.19961445318725,"null",-157457000.0,237398000.0,-158738000.0,"null",-52.604,437237000.0,2820000.0,1236909000.0,47644000.0,0.0,44.86175710594316,0.0,-902234000.0,"null",245725000.0,96.939,-170570000.0,-160068000.0,"null",-7.453,12854000.0,3159500.0,0.0,11831000.0,378087000.0,1.032,"null",0.0,5000000.0,70.5516364189715,161.453,5000000.0,902234000.0,"null",262634000.0,0.0,49113000.0,"null",0.0,3.157,2000000.0,0.0,0.0,382417000.0,348291000.0,"null",85657000.0
26,"株式会社トランザス",-28.853,144236000.0,1369.0,3532644541.0,898.0,49.4401150546513,0.0,25400000.0,18.324,15200000.0,1203416000.0,0.5153110743723157,4.769,-246000.0,914.963940740344,877.613078565684,-977.629411764706,44.0,78.20495495495496,3.59622081253305,1202708000.0,13.695112749474411,1201868000.0,51453000.0,152606000.0,110279000.0,0.0,144236000.0,974.0,254.423737705882,888000000.0,0.0,6487000.0,6696.0,-110.22882482836631,-56447000.0,-723.915,-259521000.0,0.0,20047000.0,4325203541.0,0.0,111.0,27.86913573135961,2337000.0,-113.8137764792828,0.0,95582000.0,-7000.0,58.81,79.27803163098497,0.0,63.1850107519028,26.88837370042911,"null",-148992000.0,"null","null",52000.0,"null",168.54247904846932,3159389.0,-166197000.0,380.677,109.70632028834224,81818000.0,"null",1265834000.0,320674000.0,4.87072470833333,"null",-146733000.0,363001000.0,-148992000.0,"null",-52.604,437237000.0,386000.0,1347652000.0,320674000.0,0.0,27.340944881889765,-316645000.0,-792559000.0,"null",331512000.0,89.245,-166197000.0,-144783000.0,-24145000.0,-11.548,110279000.0,3159500.0,27.55490577253667,17205000.0,378087000.0,1.121,"null",0.0,71453000.0,47.73665869884515,198.971,20000000.0,792559000.0,"null",507730000.0,0.0,36369000.0,"null",57124000.0,11.983,17000000.0,17000000.0,-37.37018690781326,386790000.0,694460000.0,"null",186729000.0
27,"株式会社トランザス",-14.744,73815000.0,936.0,2151862104.0,1082.0,30.115769862707,0.0,31966000.0,27.233,"null",1160735000.0,0.6345764573517011,6.587,-246000.0,443.44614303547,1539.315693041885,-261.78823529411767,"null",18.638851351351352,2.549240753879,1160027000.0,12.335591390026002,1157364000.0,"null",131045000.0,29649000.0,0.0,70407000.0,798.0,173.952241411765,888000000.0,0.0,"null",6696.0,-138.1988135897897,"null",-221.21,"null",0.0,81623000.0,2957188104.0,0.0,111.0,436.5137481647968,523000.0,-145.2059129334117,0.0,-44504000.0,-4000.0,65.232,19.535710546363056,0.0,43.2002703168597,26.78641556856561,"null",-44504000.0,"null","null","null","null",68.68317894556795,3159389.0,-44504000.0,367.168,86.34548175480275,150764000.0,"null",1083786000.0,147418000.0,3.33016678378378,3408000.0,-44504000.0,248814000.0,-44504000.0,"null",-38.698,437237000.0,261000.0,1234551000.0,147418000.0,0.0,24.50782080961021,0.0,-805326000.0,"null",88577000.0,93.963,-44504000.0,-44242000.0,"null",0.0,29649000.0,3159500.0,0.0,"null",378087000.0,1.064,"null",0.0,20000000.0,53.51664219728964,135.493,20000000.0,805326000.0,"null",121178000.0,0.0,37174000.0,"null",0.0,6.358,17000000.0,17000000.0,0.0,342285000.0,165513000.0,"null",44335000.0
28,"株式会社トランザス",66.194,72227000.0,846.0,1816608094.0,964.0,25.4238183701174,0.0,41918000.0,32.142,207066000.0,1104480000.0,0.6657706633851928,7.038,-246000.0,381.937379577045,1475.619050378892,-586.7941176470588,"null",37.29245495495496,2.42538594383623,1103772000.0,13.18018373356718,1102962000.0,18730000.0,91291000.0,26339000.0,0.0,69017000.0,1406.0,157.474887882353,888000000.0,0.0,683000.0,6696.0,-117.04175229311817,-38264000.0,-459.495,105955000.0,0.0,67943000.0,2677073094.0,0.0,111.0,168.15075628780306,2664000.0,-121.76302244855763,0.0,-199720000.0,-2000.0,73.125,17.35475328276355,0.0,39.1081923947818,21.7715464266194,"null",-99755000.0,"null","null","null","null",31.062997101160686,3164389.0,-99755000.0,348.81,60.151592009444826,158279000.0,"null",1018428000.0,66672000.0,3.0147219527027,3209000.0,-93765000.0,131624000.0,-99755000.0,"null",-38.637,437662000.0,798000.0,1176707000.0,66672000.0,0.0,18.68927429743785,71099000.0,-860465000.0,"null",163997000.0,93.802,-99755000.0,-91899000.0,-15761000.0,0.0,26339000.0,3164500.0,25.978529224111625,"null",378512000.0,1.066,2647000.0,0.0,38730000.0,49.522431958255446,73.86,20000000.0,860465000.0,"null",259059000.0,0.0,48417000.0,"null",34856000.0,6.538,17000000.0,17000000.0,31.995397953236683,287034000.0,331157000.0,"null",72098000.0
29,"株式会社トランザス",-62.091,37539000.0,1406.0,3660196934.0,1147.0,51.2252380445887,0.0,38959000.0,17.771,"null",1055748000.0,0.7165696504489211,6.47,-246000.0,1104.69951237067,2698.5443240259174,135.3481818181818,"null",55.889819587628864,4.21902480853807,1055040000.0,12.11681135334056,1054185000.0,"null",91486000.0,7932000.0,0.0,34417000.0,533.0,261.837643176471,776000000.0,0.0,"null",6696.0,-26.1164807264765,"null",145.2,"null",0.0,64265000.0,4451239934.0,0.0,111.0,78.92346180007148,2971000.0,-31.129476584022044,0.0,-142947000.0,-1000.0,72.354,5.226390638933919,0.0,65.026221407389,23.12747143795898,"null",-149146000.0,"null","null","null","null",21.53844631913783,3165889.0,-148883000.0,333.252,60.28007740714933,164530000.0,-1466.9690721649486,928758000.0,46229000.0,5.01265758333333,3122000.0,-143209000.0,129783000.0,-149146000.0,"null",-38.619,437837000.0,2058000.0,1093288000.0,46229000.0,0.0,20.10875535819708,0.0,-791043000.0,"null",242602000.0,96.502,-148883000.0,-142296000.0,"null",0.176,7932000.0,3166000.0,0.0,-262000.0,378687000.0,1.036,2079000.0,-0.0681677629729577,"null",55.93710010260431,76.592,-98000000.0,791043000.0,"null",333399000.0,0.0,61305000.0,"null",0.0,3.555,-96000000.0,-110000000.0,0.0,237906000.0,433705000.0,97000.0,100305000.0
30,"株式会社トランザス",57.036,75209000.0,533.0,1074035837.0,1316.0,8.19580636718124,0.241,27790000.0,36.577,30350000.0,1091396000.0,0.671535205544974,5.03,-246000.0,38.7579986951989,1393.6645396536007,-179.79852941176472,43.0,50.70660194174757,1.56040028325262,1082426000.0,9.46297565664263,1081385000.0,50047000.0,141496000.0,15889000.0,0.0429809411845798,72402000.0,837.0,24.8384976029412,1545000000.0,0.003,1224000.0,6696.0,-155.61780751331148,-75066000.0,-127.55308641975309,-101637000.0,-2.761,59709000.0,1689017837.0,2806000.0,111.0,97.2129785286763,3379000.0,-178.3987301341489,0.166,-14690000.0,-3000.0,52.956,10.46925376475303,0.0,14.3080115293061,29.28989286676189,"null",-108307000.0,"null","null",46000.0,"null",116.36417131617006,3168889.0,-122263000.0,341.579,93.23164017228868,157565000.0,-788.6870229007634,1009041000.0,249758000.0,1.09321542847896,2806000.0,-102370000.0,375365000.0,-108307000.0,"null",-38.582,438127000.0,4327000.0,1166606000.0,249758000.0,0.0,28.190608132421733,"null",-614982000.0,"null",332781000.0,92.784,-113888000.0,-103318000.0,-19083000.0,-5.153,15889000.0,3169000.0,21.810583015924205,5581000.0,378977000.0,1.078,7796000.0,-0.1267930079947347,131047000.0,42.478143823787335,199.127,81000000.0,617788000.0,"null",553954000.0,0.1545792343030595,70065000.0,"null",74807000.0,6.89,81000000.0,68000000.0,-12.973550484607816,264526000.0,783417000.0,131000.0,229462000.0
31,"株式会社ピースリー（旧会社名　株式会社トランザス）",0.239,90649000.0,837.0,1995687093.0,685.0,15.2287888543805,0.0,157406000.0,25.16,"null",1020435000.0,0.5277796028206663,1.826,-246000.0,102.95677616332,941.8049450861472,-100.86764705882354,"null",7.028025889967638,2.62547416753638,1015660000.0,13.729048716934283,1015789000.0,"null",57099000.0,7877000.0,0.0,88047000.0,839.0,39.2145454852941,1545000000.0,0.0,"null",6696.0,-199.1398162997521,"null",-78.21481481481482,"null",0.0,60577000.0,2666589093.0,0.0,111.0,1322.874667305195,1081000.0,-227.8530163841273,0.0,-59706000.0,-2000.0,60.383,7.546009291094722,0.0,22.5892152532466,30.899864619691847,"null",-72059000.0,"null","null","null","null",63.008945989822784,3185889.0,-68590000.0,318.8,54.699706044460775,281853000.0,"null",829231000.0,"null",1.72594763300971,2602000.0,-63175000.0,150452000.0,-72059000.0,"null",-115.347,439625000.0,1260000.0,1111085000.0,101230000.0,0.0,3.725448839307269,0.0,-670902000.0,"null",96906000.0,91.412,-72077000.0,-63354000.0,"null",-0.025,7877000.0,3186000.0,0.0,18000.0,380475000.0,1.094,1095000.0,0.0,81000000.0,89.24601456949983,110.163,81000000.0,670902000.0,"null",75031000.0,0.0,63870000.0,"null",0.0,8.881,81000000.0,68000000.0,0.0,195936000.0,108583000.0,"null",33552000.0
